id_ville,ville_departement,ville_slug,ville_nom,ville_nom_simple,ville_nom_reel,ville_nom_soundex,ville_nom_metaphone,ville_code_postal,ville_commune,ville_code_commune,ville_arrondissement,ville_canton,ville_amdi,ville_population_2010,ville_population_1999,ville_population_2012,ville_densite_2010,ville_surface,ville_longitude_deg,ville_latitude_deg,ville_longitude_grd,ville_latitude_grd,ville_longitude_dms,ville_latitude_dms,ville_zmin,ville_zmax
6768,19,ussac,USSAC,ussac,Ussac,U200,USK,19270,274,19274,1,34,6,3859,3260,3600,156,24.63,1.61667,45.1167,-919,50214,+13033,451133,92,304
6806,19,seilhac,SEILHAC,seilhac,Seilhac,S420,SLHK,19700,255,19255,2,22,5,1714,1636,1700,66,25.75,1.71667,45.3667,-692,50408,+14249,452201,317,547
6829,19,meymac,MEYMAC,meymac,Meymac,M200,MMK,19250,136,19136,3,17,5,2526,2623,2600,28,87.15,2.16667,45.5333,-211,50595,+20849,453209,593,973
6840,19,larche-19,LARCHE,larche,Larche,L620,LRX,19600,107,19107,1,14,5,1609,1419,1700,280,5.74,1.41667,45.1167,-1023,50134,+12456,450714,83,340
6848,19,saint-pantaleon-de-larche,SAINT-PANTALEON-DE-LARCHE,"saint pantaleon de larche",Saint-Pantaléon-de-Larche,S53153453462,SNTPNTLNTLRX,19600,229,19229,1,14,6,4624,3774,4600,197,23.47,1.45,45.1333,-989,50157,+12647,450828,82,228
6852,19,allassac,ALLASSAC,allassac,Allassac,A420,ALSK,19240,005,19005,1,09,6,3796,3367,3700,97,39.01,1.48333,45.25,-957,50287,+12832,451530,103,387
6861,19,ussel-19,USSEL,ussel,Ussel,U240,USL,19200,275,19275,3,97,4,10245,10749,10400,203,50.37,2.31667,45.55,-30,50609,+21833,453253,588,781
6892,19,laguenne,LAGUENNE,laguenne,Laguenne,L250,LKN,19150,101,19101,2,36,5,1465,1448,1500,208,7.01,1.78333,45.2333,-617,50269,+14653,451432,198,428
6897,19,saint-viance,SAINT-VIANCE,"saint viance",Saint-Viance,S53152,SNTFNS,19240,246,19246,1,09,6,1676,1411,1600,103,16.23,1.45,45.2167,-982,50242,+12709,451303,95,190
6901,19,lubersac,LUBERSAC,lubersac,Lubersac,L162,LBRSK,19210,121,19121,1,15,5,2314,2169,2300,40,57.46,1.4,45.45,-1035,50494,+12416,452641,285,441
6904,19,donzenac,DONZENAC,donzenac,Donzenac,D5252,TNSNK,19270,072,19072,1,09,5,2545,2143,2400,104,24.24,1.53333,45.2333,-903,50253,+13126,451338,112,388
6908,19,malemort-sur-correze,MALEMORT-SUR-CORREZE,"malemort sur correze",Malemort-sur-Corrèze,M456326262,MLMRTSRKRS,19360,123,19123,1,34,5,7709,6533,7300,466,16.51,1.55,45.1667,-858,50190,+13350,451015,107,320
6909,19,cosnac,COSNAC,cosnac,Cosnac,C520,KSNK,19360,063,19063,1,30,6,2902,2313,2900,145,19.98,1.6,45.1333,-835,50149,+13508,450803,134,381
6911,19,brive-la-gaillarde,BRIVE-LA-GAILLARDE,"brive la gaillarde",Brive-la-Gaillarde,B6142463,BRFLKLRT,19100,031,19031,1,98,4,48949,49127,49700,1007,48.59,1.53333,45.15,-893,50177,+13159,450932,102,315
6921,19,chameyrat,CHAMEYRAT,chameyrat,Chameyrat,C563,XMRT,19330,038,19038,2,35,6,1581,1540,1600,83,18.95,1.7,45.2333,-709,50260,+14153,451403,160,471
6939,19,cublac,CUBLAC,cublac,Cublac,C142,KBLK,19520,066,19066,1,14,6,1751,1517,1700,86,20.18,1.31667,45.15,-1147,50162,+11816,450846,88,326
6953,21,venarey-les-laumes,VENAREY-LES-LAUMES,"venarey les laumes",Venarey-les-Laumes,V5642452,FNRLSLMS,21150,663,21663,3,36,5,2947,3276,3000,288,10.23,4.43333,47.5333,2343,52824,+42643,473231,228,423
7000,21,quetigny,QUETIGNY,quetigny,Quetigny,Q325,KTKN,21800,515,21515,2,10,6,9752,9409,9600,1190,8.19,5.11667,47.3167,3077,52572,+50622,471852,211,251
7023,21,montbard,MONTBARD,montbard,Montbard,M3163,MNTBRT,21500,425,21425,3,21,4,5513,6302,5600,118,46.37,4.33333,47.6167,2223,52914,+42013,473723,202,366
7030,21,nuits-saint-georges,NUITS-SAINT-GEORGES,"nuits saint georges",Nuits-Saint-Georges,N3253262,NTSSNTJRJS,21700,464,21464,1,24,5,5600,5574,5500,273,20.5,4.95,47.1333,2904,52375,+45701,470815,224,516
7067,21,velars-sur-ouche,VELARS-SUR-OUCHE,"velars sur ouche",Velars-sur-Ouche,V46262,FLRSSRX,21370,661,21661,2,39,6,1704,1665,1700,140,12.13,4.9,47.3333,2853,52578,+45417,471914,254,586
7075,21,chenove,CHENOVE,chenove,Chenôve,C510,XNF,21300,166,21166,2,97,5,14045,16250,14500,1892,7.42,5,47.2833,2967,52546,+50026,471728,238,392
7107,21,gevrey-chambertin,GEVREY-CHAMBERTIN,"gevrey chambertin",Gevrey-Chambertin,G16251635,JFRXMRTN,21220,295,21295,2,15,5,3061,3259,3100,123,24.77,4.95,47.2333,2923,52474,+45804,471336,212,510
7158,21,losne,LOSNE,losne,Losne,L250,LSN,21170,356,21356,1,29,6,1597,1342,1500,70,22.61,5.26667,47.1,3252,52332,+51547,470554,178,189
7171,21,seurre,SEURRE,seurre,Seurre,S600,SR,21250,607,21607,1,34,5,2432,2668,2400,270,8.99,5.15,47,3122,52221,+50848,465955,176,192
7189,21,beaune,BEAUNE,beaune,Beaune,B500,BN,21200,054,21054,1,98,4,22394,21917,22200,715,31.3,4.83333,47.0333,2780,52249,+45020,470127,193,407
7233,21,dijon,DIJON,dijon,Dijon,D250,TJN,21000-21100,231,21231,2,99,2,151212,150138,151600,3741,40.41,5.01667,47.3167,3006,52581,+50231,471923,220,410
7245,21,chatillon-sur-seine,CHATILLON-SUR-SEINE,"chatillon sur seine",Châtillon-sur-Seine,C3452625,XTLNSRSN,21400,154,21154,3,08,5,5564,6269,5700,167,33.15,4.55,47.85,2486,53176,+43427,475130,211,298
7252,21,meursault,MEURSAULT,meursault,Meursault,M6243,MRSLT,21190,412,21412,1,05,6,1529,1595,1600,94,16.22,4.76667,46.9833,2704,52198,+44614,465841,199,458
7268,21,nolay-21,NOLAY,nolay,Nolay,N400,NL,21340,461,21461,1,23,5,1496,1542,1500,104,14.3,4.63389,46.9517,2552,52169,+43802,465706,297,542
7276,21,perrigny-les-dijon,PERRIGNY-LES-DIJON,"perrigny les dijon",Perrigny-lès-Dijon,P62542325,PRKNLSTJN,21160,481,21481,2,38,6,1478,1647,1500,220,6.71,5,47.2667,2967,52518,+50026,471557,224,264
7278,21,sennecey-les-dijon,SENNECEY-LES-DIJON,"sennecey les dijon",Sennecey-lès-Dijon,S5242325,SNSLSTJN,21800,605,21605,2,10,6,2189,2170,2300,640,3.42,5.1,47.2833,3076,52545,+50619,471726,212,245
7292,21,brazey-en-plaine,BRAZEY-EN-PLAINE,"brazey en plaine",Brazey-en-Plaine,B625145,BRSNPLN,21470,103,21103,1,29,6,2505,2455,2600,98,25.55,5.21667,47.1333,3201,52372,+51302,470806,179,202
7300,21,fontaine-les-dijon,FONTAINE-LES-DIJON,"fontaine les dijon",Fontaine-lès-Dijon,F53542325,FNTNLSTJN,21121,278,21278,2,43,5,9114,8872,9000,2029,4.49,5.01917,47.3434,2981,52604,+50109,472036,250,337
7307,21,ladoix-serrigny,LADOIX-SERRIGNY,"ladoix serrigny",Ladoix-Serrigny,L32625,LTKSSRKN,21550,606,21606,1,06,6,1805,1620,1700,72,24.96,4.88667,47.0662,2833,52296,+45312,470358,197,360
7312,21,marcilly-sur-tille,MARCILLY-SUR-TILLE,"marcilly sur tille",Marcilly-sur-Tille,M6242634,MRSLSRTL,21120,383,21383,2,17,6,1596,1433,1500,219,7.27,5.13333,47.5167,3106,52799,+50755,473109,267,333
7319,21,arc-sur-tille,ARC-SUR-TILLE,"arc sur tille",Arc-sur-Tille,A62634,ARKSRTL,21560,021,21021,2,10,6,2479,2336,2500,109,22.71,5.18333,47.3333,3172,52604,+51130,472035,209,241
7361,21,mirebeau-sur-beze,MIREBEAU-SUR-BEZE,"mirebeau sur beze",Mirebeau-sur-Bèze,M612612,MRBSRBS,21310,416,21416,2,20,5,1977,1573,1900,89,22.19,5.31667,47.4,3313,52665,+51906,472356,193,250
7367,21,talant,TALANT,talant,Talant,T453,TLNT,21240,617,21617,2,43,6,11475,12172,11800,2341,4.9,5,47.3167,2965,52596,+50020,472011,243,405
7374,21,neuilly-les-dijon,NEUILLY-LES-DIJON,"neuilly les dijon",Neuilly-lès-Dijon,N42325,NLLSTJN,21800,452,21452,2,38,6,1869,2143,1900,404,4.62,5.1,47.2833,3079,52533,+50627,471646,212,232
7396,21,marsannay-la-cote,MARSANNAY-LA-COTE,"marsannay la cote",Marsannay-la-Côte,M625423,MRSNLKT,21160,390,21390,2,38,6,5108,5213,5100,397,12.85,4.98333,47.2667,2947,52523,+45919,471614,238,477
7406,21,arnay-le-duc,ARNAY-LE-DUC,"arnay le duc",Arnay-le-Duc,A65432,ARNLTK,21230,023,21023,1,02,5,1630,1831,1700,136,11.95,4.48333,47.1333,2388,52368,+42910,470754,328,412
7410,21,plombieres-les-dijon,PLOMBIERES-LES-DIJON,"plombieres les dijon",Plombières-lès-Dijon,P4516242325,PLMRSLSTJN,21370,485,21485,2,43,6,2812,2488,2900,173,16.21,4.96667,47.3333,2929,52599,+45820,472022,241,450
7411,21,pouilly-en-auxois,POUILLY-EN-AUXOIS,"pouilly en auxois",Pouilly-en-Auxois,P452,PLNKSS,21320,501,21501,1,26,5,1555,1496,1500,153,10.12,4.55,47.2667,2466,52514,+43321,471546,369,560
7432,21,couternon,COUTERNON,couternon,Couternon,C365,KTRNN,21560,209,21209,2,10,6,1662,1514,1600,244,6.81,5.15,47.3333,3126,52593,+50860,472002,211,229
7436,21,genlis,GENLIS,genlis,Genlis,G542,JNLS,21110,292,21292,2,14,5,5613,5259,5500,464,12.08,5.21667,47.2333,3207,52490,+51323,471427,193,205
7462,21,auxonne,AUXONNE,auxonne,Auxonne,A250,AKSN,21130,038,21038,2,03,5,7741,7162,7800,190,40.65,5.38333,47.2,3390,52438,+52316,471138,181,211
7515,21,is-sur-tille,IS-SUR-TILLE,"is sur tille",Is-sur-Tille,I2634,ISSRTL,21120,317,21317,2,17,5,4183,3925,3900,185,22.53,5.1,47.5167,3088,52801,+50656,473115,262,408
7517,21,saint-apollinaire-21,SAINT-APOLLINAIRE,"saint apollinaire",Saint-Apollinaire,S531456,SNTPLNR,21850,540,21540,2,09,6,6276,5024,6300,612,10.24,5.08333,47.3333,3053,52591,+50503,471954,215,278
7544,21,messigny-et-vantoux,MESSIGNY-ET-VANTOUX,"messigny et vantoux",Messigny-et-Vantoux,M2531532,MSKNTFNTKS,21380,408,21408,2,43,6,1574,1254,1500,46,33.92,5.01751,47.4059,2979,52673,+50103,472421,274,553
7579,21,chevigny-saint-sauveur,CHEVIGNY-SAINT-SAUVEUR,"chevigny saint sauveur",Chevigny-Saint-Sauveur,C125253216,XFKNSNTSFR,21800,171,21171,2,10,6,9969,10140,9800,823,12.11,5.13333,47.3,3110,52557,+50808,471806,207,233
7594,21,semur-en-auxois,SEMUR-EN-AUXOIS,"semur en auxois",Semur-en-Auxois,S5652,SMRNKSS,21140,603,21603,3,33,5,4195,4451,4200,219,19.14,4.33361,47.4914,2218,52768,+41958,472927,237,423
7617,21,saulieu,SAULIEU,saulieu,Saulieu,S400,SL,21210,584,21584,3,31,5,2564,2835,2600,80,32.03,4.23333,47.2667,2102,52533,+41343,471648,394,596
7620,21,longvic,LONGVIC,longvic,Longvic,L5212,LNKFK,21600,355,21355,2,38,6,9290,9015,9400,879,10.56,5.06667,47.2833,3030,52542,+50349,471716,219,247
7625,21,varois-et-chaignot,VAROIS-ET-CHAIGNOT,"varois et chaignot",Varois-et-Chaignot,V623253,FRSTXKNT,21490,657,21657,2,09,6,2004,1961,2000,198,10.1,5.11667,47.35,3104,52612,+50750,472103,214,240
7631,21,selongey,SELONGEY,selongey,Selongey,S452,SLNJ,21260,599,21599,2,32,5,2410,2233,2300,51,46.42,5.16667,47.5833,3165,52875,+51108,473516,278,464
7653,22,caulnes,CAULNES,caulnes,Caulnes,C452,KLNS,22350,032,22032,1,06,5,2385,2015,2300,76,31.36,-2.15,48.2833,-4990,53655,-20917,481720,46,133
7656,22,ploufragan,PLOUFRAGAN,ploufragan,Ploufragan,P41625,PLFRKN,22440,215,22215,4,51,5,11111,10576,11000,410,27.06,-2.78333,48.4833,-5702,53877,-24745,482922,30,181
7663,22,frehel,FREHEL,frehel,Fréhel,F640,FRHL,22240,179,22179,1,24,6,1637,2047,1600,86,18.91,1.63389,48.6281,-5225,54031,-22158,483741,0,82
7664,22,quevert,QUEVERT,quevert,Quévert,Q163,KFRT,22100,259,22259,1,12,6,3626,3118,3500,290,12.48,-2.08333,48.4667,-4915,53849,-20514,482749,49,130
7666,22,plouguiel,PLOUGUIEL,plouguiel,Plouguiel,P424,PLKL,22220,221,22221,3,47,6,1840,1858,1900,96,19.07,-3.23333,48.8,-6197,54219,-31427,484750,0,76
7667,22,merdrignac,MERDRIGNAC,merdrignac,Merdrignac,M636252,MRTRKNK,22230,147,22147,1,25,5,2918,2826,2900,51,57.12,-2.41667,48.2,-5279,53547,-22452,481133,77,196
7671,22,perros-guirec,PERROS-GUIREC,"perros guirec",Perros-Guirec,P6262,PRSKRK,22700,168,22168,3,29,5,7511,7609,7300,530,14.16,-3.45,48.8167,-6422,54237,-32636,484848,0,96
7680,22,callac,CALLAC,callac,Callac,C420,KLK,22160,025,22025,2,05,5,2365,2460,2400,71,33.03,-3.42667,48.405,-6405,53783,-32540,482415,116,291
7684,22,plemet,PLEMET,plemet,Plémet,P453,PLMT,22210,183,22183,4,08,6,3047,2936,2900,74,41,-2.6,48.1833,-5479,53530,-23542,481037,82,241
7690,22,tregastel,TREGASTEL,tregastel,Trégastel,T6234,TRKSTL,22730,353,22353,3,29,6,2440,2233,2400,348,7,2.48639,48.817,-6500,54241,-33049,484901,0,71
7691,22,lanvollon,LANVOLLON,lanvollon,Lanvollon,L5145,LNFLN,22290,121,22121,4,20,5,1767,1389,1700,352,5.01,-2.98333,48.6333,-5913,54033,-25906,483748,37,98
7692,22,etables-sur-mer,ETABLES-SUR-MER,"etables sur mer",Étables-sur-Mer,E3142656,ETBLSSRMR,22680,055,22055,4,13,5,3062,2514,3000,326,9.38,1.16472,48.6264,-5746,54029,-25007,483735,0,82
7694,22,saint-alban-22,SAINT-ALBAN,"saint alban",Saint-Alban,S53415,SNTLBN,22400,273,22273,4,32,6,1963,1577,1900,64,30.43,-2.55,48.5667,-5412,53952,-23206,483326,8,126
7698,22,binic,BINIC,binic,Binic,B520,BNK,22520,007,22007,4,13,6,3693,3111,3500,619,5.96,-2.83333,48.6,-5735,54002,-24931,483607,0,86
7705,22,pleudihen-sur-rance,PLEUDIHEN-SUR-RANCE,"pleudihen sur rance",Pleudihen-sur-Rance,P4352652,PLTHNSRRNS,22690,197,22197,1,11,6,2825,2518,2800,115,24.55,0.0480566,48.5109,-4765,53901,-15707,483039,0,63
7707,22,paimpol,PAIMPOL,paimpol,Paimpol,P514,PMPL,22500,162,22162,4,28,5,7634,7933,7800,323,23.61,-3.05,48.7667,-5981,54198,-30247,484640,0,86
7708,22,pluduno,PLUDUNO,pluduno,Pluduno,P435,PLTN,22130,237,22237,1,30,6,2091,1699,2000,73,28.32,-2.28333,48.5333,-5116,53923,-21605,483151,5,77
7716,22,mael-carhaix,MAEL-CARHAIX,"mael carhaix",Maël-Carhaix,M4262,MLKRHKS,22340,137,22137,2,23,5,1619,1536,1600,44,36.57,-3.41667,48.2833,-6401,53648,-32528,481700,114,243
7718,22,loudeac,LOUDEAC,loudeac,Loudéac,L320,LTK,22600,136,22136,4,22,5,9857,9389,9700,122,80.24,-2.75,48.1667,-5655,53531,-24512,481040,73,245
7721,22,saint-brieuc,SAINT-BRIEUC,"saint brieuc",Saint-Brieuc,S53162,SNTBRK,22000,278,22278,4,99,3,46209,46089,45900,2111,21.88,-2.78333,48.5167,-5663,53904,-24537,483049,0,134
7724,22,ploumagoar,PLOUMAGOAR,ploumagoar,Ploumagoar,P4526,PLMKR,22970,225,22225,2,16,6,5142,4399,5000,160,32.07,-3.13333,48.55,-6077,53939,-30757,483243,67,202
7726,22,pleslin-trigavou,PLESLIN-TRIGAVOU,"pleslin trigavou",Pleslin-Trigavou,P42453621,PLSLNTRKF,22490,190,22190,1,37,6,3425,2947,3500,157,21.8,1.94528,48.535,-4879,53928,-20317,483206,32,95
7728,22,plessala,PLESSALA,plessala,Plessala,P424,PLSL,22330,191,22191,4,38,6,1881,1823,1900,36,51.45,-2.63333,48.2833,-5506,53640,-23710,481633,95,337
7729,22,guingamp,GUINGAMP,guingamp,Guingamp,G5251,KNKMP,22200,070,22070,2,16,4,7280,8013,7500,2134,3.41,-3.15,48.55,-6097,53958,-30904,483345,62,126
7733,22,pordic,PORDIC,pordic,Pordic,P632,PRTK,22590,251,22251,4,50,6,5956,5175,5700,205,28.94,-2.81667,48.5833,-5727,53967,-24903,483413,0,143
7734,22,plouagat,PLOUAGAT,plouagat,Plouagat,P423,PLKT,22170,206,22206,2,35,5,2522,2218,2400,78,31.98,-3,48.5333,-5928,53930,-25956,483212,68,262
7735,22,goudelin,GOUDELIN,goudelin,Goudelin,G345,KTLN,22290,065,22065,2,35,6,1657,1354,1600,72,22.98,-3.01667,48.6,-5948,54003,-30102,483611,37,113
7744,22,ploeuc-sur-lie,PLOEUC-SUR-LIE,"ploeuc sur lie",Plœuc-sur-Lié,P4264,PLKSRL,22150,203,22203,4,34,5,3247,2936,3200,73,44.45,1.24222,48.3464,-5660,53718,-24528,482047,147,270
7745,22,plouasne,PLOUASNE,plouasne,Plouasne,P425,PLSN,22830,208,22208,1,14,6,1554,1357,1500,46,33.61,-2,48.3,-4826,53668,-20026,481804,17,181
7748,22,erquy,ERQUY,erquy,Erquy,E620,ERK,22430,054,22054,4,32,6,3852,3760,3800,145,26.46,-2.46667,48.6333,-5334,54035,-22751,483754,0,116
7750,22,saint-julien-22,SAINT-JULIEN,"saint julien",Saint-Julien,S53245,SNTJLN,22940,307,22307,4,51,6,2053,1753,2000,360,5.69,-2.81667,48.45,-5725,53836,-24859,482709,88,197
7755,22,saint-quay-portrieux,SAINT-QUAY-PORTRIEUX,"saint quay portrieux",Saint-Quay-Portrieux,S53216362,SNTKPRTRKS,22410,325,22325,4,13,6,3093,3115,3100,799,3.87,-2.83333,48.65,-5742,54058,-24952,483907,0,74
7756,22,plouaret,PLOUARET,plouaret,Plouaret,P463,PLRT,22420,207,22207,3,36,5,2189,2112,2200,73,29.98,-3.46667,48.6167,-6454,54013,-32821,483643,84,190
7761,22,quintin,QUINTIN,quintin,Quintin,Q535,KNTN,22800,262,22262,4,41,5,2834,2613,2800,908,3.12,-2.91667,48.4,-5829,53782,-25434,482413,154,220
7762,22,lannion,LANNION,lannion,Lannion,L500,LNN,22300,113,22113,3,19,4,20079,18368,19700,457,43.91,-3.46667,48.7333,-6435,54147,-32719,484357,0,107
7769,22,plouisy,PLOUISY,plouisy,Plouisy,P420,PLS,22200,223,22223,2,16,6,1926,1753,1900,81,23.63,-3.2,48.5833,-6134,53976,-31102,483440,55,195
7770,22,bourbriac,BOURBRIAC,bourbriac,Bourbriac,B6162,BRBRK,22720,013,22013,2,03,5,2351,2299,2300,32,71.86,-3.18333,48.4833,-6139,53859,-31118,482823,111,308
7778,22,yffiniac,YFFINIAC,yffiniac,Yffiniac,Y152,FNK,22120,389,22389,4,49,6,4778,3842,4700,273,17.44,-2.675,48.4833,-5571,53872,-24039,482906,5,147
7780,22,mûr-de-bretagne,MUR-DE-BRETAGNE,"mur de bretagne",Mûr-de-Bretagne,M6316325,MRTBRTKN,22530,158,22158,2,27,5,2108,2091,2100,70,29.8,-2.98333,48.2,-5914,53556,-25910,481201,69,290
7781,22,trebeurden,TREBEURDEN,trebeurden,Trébeurden,T61635,TRBRTN,22560,343,22343,3,29,6,3710,3455,3700,276,13.4,-3.56667,48.7667,-6560,54188,-33405,484610,0,104
7785,22,saint-brandan,SAINT-BRANDAN,"saint brandan",Saint-Brandan,S5316535,SNTBRNTN,22800,277,22277,4,41,6,2369,2240,2300,94,25.16,-2.86667,48.3833,-5785,53766,-25212,482322,122,261
7790,22,trelivan,TRELIVAN,trelivan,Trélivan,T6415,TRLFN,22100,364,22364,1,12,6,2501,2179,2400,225,11.1,-2.11667,48.4333,-4949,53815,-20703,482559,66,132
7793,22,pedernec,PEDERNEC,pedernec,Pédernec,P3652,PTRNK,22540,164,22164,2,01,6,1905,1653,1900,70,27.05,-3.28333,48.6,-6229,53997,-31612,483549,102,302
7797,22,plancoet,PLANCOET,plancoet,Plancoët,P4523,PLNKT,22130,172,22172,1,30,5,3082,2604,3100,268,11.49,-2.25,48.5333,-5078,53915,-21403,483123,5,87
7803,22,pleumeur-bodou,PLEUMEUR-BODOU,"pleumeur bodou",Pleumeur-Bodou,P45613,PLMRBT,22560,198,22198,3,29,6,4050,3833,4000,151,26.71,-3.51667,48.7667,-6504,54192,-33104,484623,0,106
7806,22,plelan-le-petit,PLELAN-LE-PETIT,"plelan le petit",Plélan-le-Petit,P45413,PLLNLPTT,22980,180,22180,1,31,5,1765,1504,1700,83,21.23,-2.23333,48.4333,-5063,53816,-21312,482603,64,125
7818,22,plenee-jugon,PLENEE-JUGON,"plenee jugon",Plénée-Jugon,P4525,PLNJKN,22640,185,22185,1,17,6,2434,2260,2400,39,61.36,-2.4,48.3667,-5263,53738,-22402,482151,35,211
7826,22,lanvallay,LANVALLAY,lanvallay,Lanvallay,L514,LNFL,22100,118,22118,1,11,6,3735,3069,3600,255,14.61,-2.03333,48.45,-4850,53839,-20142,482719,7,87
7827,22,matignon,MATIGNON,matignon,Matignon,M325,MTKNN,22550,143,22143,1,24,5,1683,1537,1600,115,14.53,-2.3,48.6,-5142,53995,-21730,483545,0,76
7829,22,treve,TREVE,treve,Trévé,T610,TRF,22600,376,22376,4,22,6,1547,1315,1500,58,26.63,-2.8,48.2167,-5702,53570,-24744,481248,87,256
7831,22,jugon-les-lacs,JUGON-LES-LACS,"jugon les lacs",Jugon-les-Lacs,J54242,JKNLSLKS,22270,084,22084,1,17,5,1731,1351,1600,66,26.15,1.67778,48.4092,-5176,53788,-21920,482433,17,116
7836,22,planguenoual,PLANGUENOUAL,planguenoual,Planguenoual,P45254,PLNKNL,22400,173,22173,4,32,6,2001,1552,1800,60,32.89,-2.58333,48.5333,-5460,53925,-23440,483158,0,127
7838,22,plestin-les-greves,PLESTIN-LES-GREVES,"plestin les greves",Plestin-les-Grèves,P423542612,PLSTNLSKRFS,22310,194,22194,3,33,5,3616,3413,3700,104,34.52,-3.63333,48.65,-6630,54063,-33752,483925,0,127
7840,22,saint-nicolas-du-pelem,SAINT-NICOLAS-DU-PELEM,"saint nicolas du pelem",Saint-Nicolas-du-Pélem,S5352423145,SNTNKLSTPLM,22480,321,22321,2,46,5,1723,1845,1800,41,41.04,-3.16667,48.3167,-6112,53681,-30952,481847,139,291
7841,22,plouguernevel,PLOUGUERNEVEL,plouguernevel,Plouguernével,P426514,PLKRNFL,22110,220,22220,2,43,6,1759,2218,1800,42,41.6,-3.25,48.25,-6214,53600,-31522,481425,132,235
7847,22,plouer-sur-rance,PLOUER-SUR-RANCE,"plouer sur rance",Plouër-sur-Rance,P462652,PLRSRRNS,22490,213,22213,1,12,6,3361,2733,3300,168,19.89,-2,48.5333,-4822,53920,-20012,483140,0,99
7851,22,plestan,PLESTAN,plestan,Plestan,P4235,PLSTN,22640,193,22193,1,17,6,1546,1391,1500,47,32.81,-2.45,48.4167,-5315,53804,-22649,482526,55,142
7852,22,broons,BROONS,broons,Broons,B652,BRNS,22250,020,22020,1,04,5,2924,2388,2800,83,35.21,-2.26667,48.3167,-5108,53686,-21539,481902,45,143
7854,22,saint-quay-perros,SAINT-QUAY-PERROS,"saint quay perros",Saint-Quay-Perros,S532162,SNTKPRS,22700,324,22324,3,29,6,1461,1393,1500,309,4.72,-3.45,48.7833,-6427,54214,-32652,484733,4,96
7856,22,langueux,LANGUEUX,langueux,Langueux,L520,LNKKS,22360,106,22106,4,49,5,7178,6242,7000,788,9.1,-2.71667,48.5,-5615,53883,-24303,482942,2,107
7860,22,rospez,ROSPEZ,rospez,Rospez,R212,RSPS,22300,265,22265,3,19,6,1727,1527,1700,130,13.24,-3.38333,48.7333,-6356,54144,-32302,484346,31,112
7865,22,pleubian,PLEUBIAN,pleubian,Pleubian,P415,PLBN,22610,195,22195,3,21,6,2533,2697,2500,126,20.1,-3.13333,48.85,-6085,54269,-30823,485030,0,59
7871,22,henon,HENON,henon,Hénon,H500,HNN,22150,079,22079,4,26,6,2204,1735,2100,53,40.87,-2.7,48.3833,-5578,53761,-24101,482305,64,251
7873,22,plourivo,PLOURIVO,plourivo,Plourivo,P461,PLRF,22860,233,22233,4,28,6,2213,1980,2200,78,28.35,-3.06667,48.75,-6010,54160,-30422,484438,1,100
7874,22,saint-cast-le-guildo,SAINT-CAST-LE-GUILDO,"saint cast le guildo",Saint-Cast-le-Guildo,S53234243,SNTKSTLKLT,22380,282,22282,1,24,6,3491,3190,3500,154,22.63,-2.26667,48.6333,-5105,54033,-21528,483746,0,76
7890,22,lezardrieux,LEZARDRIEUX,lezardrieux,Lézardrieux,L26362,LSRTRKS,22740,127,22127,3,21,5,1601,1630,1600,134,11.91,-3.1,48.7667,-6048,54206,-30626,484707,0,82
7894,22,quessoy,QUESSOY,quessoy,Quessoy,Q000,KS,22120,258,22258,4,26,6,3492,3185,3400,119,29.23,-2.66667,48.4167,-5550,53801,-23930,482516,37,161
7896,22,plouezec,PLOUEZEC,plouezec,Plouézec,P420,PLSK,22470,214,22214,4,28,6,3382,3180,3300,121,27.87,-2.98333,48.75,-5913,54165,-25906,484454,0,106
7897,22,plouguenast,PLOUGUENAST,plouguenast,Plouguenast,P42523,PLKNST,22150,219,22219,4,38,5,1846,1720,1800,52,35.12,-2.71667,48.2833,-5601,53646,-24216,481653,112,253
7901,22,louannec,LOUANNEC,louannec,Louannec,L520,LNK,22700,134,22134,3,29,6,3017,2383,2900,216,13.91,-3.41667,48.8,-6386,54215,-32438,484738,0,108
7903,22,plouha,PLOUHA,plouha,Plouha,P400,PLH,22580,222,22222,4,39,5,4597,4401,4600,115,39.97,-2.93333,48.6833,-5851,54084,-25546,484032,0,109
7904,22,tregueux,TREGUEUX,tregueux,Trégueux,T620,TRKKS,22950,360,22360,4,49,6,7926,6585,7600,543,14.57,1.26195,48.4906,-5638,53879,-24417,482926,20,170
7906,22,graces,GRACES,graces,Grâces,G620,KRSS,22200,067,22067,2,16,6,2435,2424,2400,173,14.07,-3.18333,48.5667,-6135,53951,-31106,483321,67,188
7907,22,dinan,DINAN,dinan,Dinan,D500,TNN,22100,050,22050,1,98,4,10819,10967,11000,2632,4.11,-2.23639,48.4564,-4874,53840,-20301,482720,7,92
7912,22,plourhan,PLOURHAN,plourhan,Plourhan,P465,PLRHN,22410,232,22232,4,13,6,1954,1546,1900,113,17.24,1.12834,48.6306,-5787,54034,-25218,483750,21,111
7913,22,ploubalay,PLOUBALAY,ploubalay,Ploubalay,P414,PLBL,22770,209,22209,1,37,5,2769,2381,2600,78,35.45,-2.15,48.5833,-4974,53978,-20825,483449,2,77
7918,22,saint-samson-sur-rance,SAINT-SAMSON-SUR-RANCE,"saint samson sur rance",Saint-Samson-sur-Rance,S5325252652,SNTSMSNSRRNS,22100,327,22327,1,12,6,1520,1150,1500,242,6.27,-2.03333,48.5,-4852,53880,-20151,482929,4,78
